店铺ID,店铺名,店铺评论页,店铺所在位置,人均消费,评分,美食名称,店铺图片链接,纬度,经度,最低价格
1918965492,佛也跳墙•精致粤菜海鲜（海韵城店）,https://i.meituan.com/poi/1918965492/feedbacks,扬名广场,99.0,4.2,粤菜,http://p0.meituan.net/w.h/biztone/1918965492_1669372127632.jpeg,22.2816,113.5889,88.0
1709024850,豪记横琴生蚝鸡火锅（夏湾店）,https://i.meituan.com/poi/1709024850/feedbacks,夏湾,56.0,4.9,特色火锅,http://p0.meituan.net/w.h/biztone/1709024850_1665628944313.jpeg,22.2198,113.5445,88.0
182563042,珠海瑞吉酒店·秀餐厅,https://i.meituan.com/poi/182563042/feedbacks,湾仔,405.0,4.4,综合自助,http://p0.meituan.net/w.h/biztone/182563042_1645525102451.jpeg,22.1716,113.5265,488.0
60620921,炭舍干锅·烤鱼（扬名广场店）,https://i.meituan.com/poi/60620921/feedbacks,扬名广场,81.0,4.3,干锅/香锅,http://p0.meituan.net/w.h/biztone/193392671_1670293676835.jpeg,22.2756,113.5799,10.01
107003837,鸿仔餐厅,https://i.meituan.com/poi/107003837/feedbacks,高栏港,0.0,3.9,粥,http://p1.meituan.net/w.h/xianfu/1ee91c9e16d4ddf98fd83bb8627711d5266427.jpg,22.0036,113.1994,168.0
1396047026,公牛先生.水煎烤肉（金湾华发商都店）,https://i.meituan.com/poi/1396047026/feedbacks,三灶镇,99.0,4.7,韩式烤肉,http://p0.meituan.net/w.h/biztone/1396047026_1650348541066.jpeg,22.1135,113.3611,2.99
1442446705,喜啫啫-冬瓜盅粥水火锅,https://i.meituan.com/poi/1442446705/feedbacks,吉大,80.0,4.8,港式火锅,http://p0.meituan.net/w.h/biztone/1442446705_1655455152416.jpeg,22.2476,113.582,39.9
115745977,兰姐农庄,https://i.meituan.com/poi/115745977/feedbacks,横琴新区,89.0,4.0,农家菜,http://p0.meituan.net/w.h/ugcpic/82f6178e90a0aa4c8401a68efa7eea94,22.1218,113.5242,0.0
1806863910,螺旋律螺蛳粉·鸭脚火锅（金湾华发商都店）,https://i.meituan.com/poi/1806863910/feedbacks,三灶镇,28.0,4.1,广西菜,http://p1.meituan.net/w.h/biztone/639288686_1661407474419.jpeg,22.1132,113.3613,28.8
1695100156,镇海蚝道生蚝主题餐厅（横琴励骏庞都广场店）,https://i.meituan.com/poi/1695100156/feedbacks,橫琴口岸/澳门通关,95.0,4.5,海鲜火锅,http://p0.meituan.net/w.h/biztone/1695100156_1644493340662.jpeg,22.1378,113.5428,108.0
6494254,海底捞火锅（摩尔广场店）,https://i.meituan.com/poi/6494254/feedbacks,摩尔广场,118.0,4.6,四川火锅,http://p1.meituan.net/w.h/biztone/529214671_1672027046514.jpeg,22.233,113.5511,0.0
1454532595,入火韩国烤肉（扬名广场店）,https://i.meituan.com/poi/1454532595/feedbacks,扬名广场,82.0,4.1,韩式烤肉,http://p1.meituan.net/w.h/biztone/1519227694_1658764141436.jpeg,22.2754,113.5799,10.0
1482077551,尚鼎捞辣上火锅,https://i.meituan.com/poi/1482077551/feedbacks,橫琴口岸/澳门通关,59.0,4.6,川味火锅,http://p1.meituan.net/w.h/biztone/1482077551_1652948428714.jpeg,22.1294,113.5426,15.0
184229568,鲜为主（香洲店）,https://i.meituan.com/poi/184229568/feedbacks,香洲汽车总站,66.0,4.6,小火锅,http://p1.meituan.net/w.h/biztone/184229568_1658905673201.jpeg,22.2803,113.5687,15.0
1796190294,三头牛·鲜牛肉火锅厂（迎宾广场店）,https://i.meituan.com/poi/1796190294/feedbacks,拱北,92.0,4.8,潮汕牛肉火锅,http://p1.meituan.net/w.h/biztone/1796190294_1650880803400.jpeg,22.2236,113.5532,23.8
1238666,大天然酒楼（湾仔海鲜街店）,https://i.meituan.com/poi/1238666/feedbacks,湾仔,100.0,4.3,海鲜,http://p0.meituan.net/w.h/biztone/1238666_1669778870346.jpeg,22.192,113.5317,16.0
1818995488,一哥和宴广府顺德菜,https://i.meituan.com/poi/1818995488/feedbacks,三灶镇,112.0,4.1,顺德菜,http://p0.meituan.net/w.h/biztone/1818995488_1658161479486.jpeg,22.1009,113.3788,78.0
1541930736,马路边边串串麻辣烫（扬名广场店）,https://i.meituan.com/poi/1541930736/feedbacks,扬名广场,81.0,4.4,串串香,http://p1.meituan.net/w.h/biztone/1541930736_1676373715930.jpeg,22.2748,113.5802,45.0
1123173544,小无题大排档,https://i.meituan.com/poi/1123173544/feedbacks,情侣中路/市政府,90.0,3.6,顺德菜,http://p0.meituan.net/w.h/biztone/1123173544_1663475749635.jpeg,22.2881,113.5759,92.0
867760958,韩泰院·烤肉万岁（钰海国际一楼店）,https://i.meituan.com/poi/867760958/feedbacks,海泉湾度假区,122.0,4.1,融合烤肉,http://p0.meituan.net/w.h/merchant/1bca3799c5c530240583714f573ea6ec878994.jpg,22.0971,113.175,138.0
163001458,渔记茶餐厅（渔村店）,https://i.meituan.com/poi/163001458/feedbacks,唐家湾/唐家市场,47.0,4.2,茶餐厅,http://p1.meituan.net/w.h/biztone/163001458_1647942886874.jpeg,22.3673,113.5959,9.9
1453866231,乜野捞面·凤姐美食（扬名店）,https://i.meituan.com/poi/1453866231/feedbacks,扬名广场,30.0,4.1,特色菜,http://p0.meituan.net/w.h/biztone/1453866231_1621851022666.jpeg,22.2776,113.5793,3.0
915574064,栖池Beer Coffee Tea（横琴保利国际广场店）,https://i.meituan.com/poi/915574064/feedbacks,橫琴口岸/澳门通关,47.0,4.6,西式简餐,http://p1.meituan.net/w.h/biztone/915574064_1672376243725.jpeg,22.1371,113.5346,68.0
1796971708,吉莲新利苑（优特汇店）,https://i.meituan.com/poi/1796971708/feedbacks,香洲汽车总站,84.0,3.8,粤式茶点,https://img.meituan.net/w.h/msmerchant/213072c6e9c04f154d1d39bf82141a772573041.jpg,22.2782,113.5581,95.0
182549738,珠海瑞吉酒店·宴庭中餐厅,https://i.meituan.com/poi/182549738/feedbacks,湾仔,338.0,4.7,粤菜,http://p1.meituan.net/w.h/biztone/182549738_1645525170817.jpeg,22.1716,113.5266,98.0
591513218,请回答1988·韩国烤肉（金发购物中心店）,https://i.meituan.com/poi/591513218/feedbacks,新香洲,70.0,4.4,韩式烤肉,http://p1.meituan.net/w.h/biztone/591513218_1642405462674.jpeg,22.2827,113.5148,68.0
1834848818,有邻地摊火锅,https://i.meituan.com/poi/1834848818/feedbacks,斗门区,0.0,4.9,火锅,http://p0.meituan.net/w.h/biztone/1834848818_1669347109672.jpeg,22.1635,113.3445,48.0
1237456484,普宁|土黄牛生蚝火锅（励骏庞都广场店）,https://i.meituan.com/poi/1237456484/feedbacks,橫琴口岸/澳门通关,81.0,4.1,潮汕牛肉火锅,http://p0.meituan.net/w.h/biztone/1237456484_1646812365045.jpeg,22.1379,113.5429,26.0
1239484,来魅力酒店海鲜自助餐,https://i.meituan.com/poi/1239484/feedbacks,拱北,0.0,4.2,海鲜自助,http://p0.meituan.net/w.h/biztone/1239484_1675394700684.jpeg,22.2173,113.5519,128.0
42160117,名源海鲜饭店,https://i.meituan.com/poi/42160117/feedbacks,御温泉度假区,170.0,4.1,海鲜,http://p0.meituan.net/w.h/ugcpic/f81446c52912b0d134a12770af83856e,22.2123,113.2024,0.0
41722728,德兴show鲜·蒸汽海鲜火锅餐厅（体育中心店）,https://i.meituan.com/poi/41722728/feedbacks,新香洲,72.0,4.8,海鲜火锅,http://p0.meituan.net/w.h/biztone/41722728_1671519777866.jpeg,22.2722,113.5362,28.8
41150947,九毛九西北菜（富华里店）,https://i.meituan.com/poi/41150947/feedbacks,富华里,65.0,4.1,西北菜,http://p0.meituan.net/w.h/biztone/6161560_1675602943288.jpeg,22.2339,113.5409,10.0
1629959541,十三俏（金湾华发商都店）,https://i.meituan.com/poi/1629959541/feedbacks,三灶镇,68.0,4.3,粤式茶点,http://p1.meituan.net/w.h/biztone/1629959541_1638502053076.jpeg,22.1136,113.3626,85.0
92190209,珠海华发喜来登酒店-采悦轩中餐厅,https://i.meituan.com/poi/92190209/feedbacks,湾仔,182.0,4.5,粤菜,http://p1.meituan.net/w.h/bbia/19e7652c022f794759eed57ee6c27d916755875.jpg,22.1702,113.5259,9.9
1690153763,益健品味轩,https://i.meituan.com/poi/1690153763/feedbacks,金鼎/珠海北站,79.0,3.7,粤式茶点,http://p0.meituan.net/w.h/biztone/1690153763_1675694283280.jpeg,22.3813,113.55,108.0
953546038,大隐酒家·粤菜·天台清吧（海韵城店）,https://i.meituan.com/poi/953546038/feedbacks,情侣中路/市政府,61.0,3.5,粤式茶点,http://p0.meituan.net/w.h/biztone/953546038_1655279566259.jpeg,22.2823,113.5889,298.0
98615634,是旦海鲜餐厅,https://i.meituan.com/poi/98615634/feedbacks,东澳岛,94.0,3.6,海鲜,http://p0.meituan.net/w.h/biztone/77ad3160df3b36960a973715706de30d198108.jpg,22.0185,113.7139,90.0
1292795721,破摊烤肥牛（玖洲道店）,https://i.meituan.com/poi/1292795721/feedbacks,富华里,82.0,4.1,融合烤肉,http://p1.meituan.net/w.h/biztone/1292795721_1669100545967.jpeg,22.238,113.5422,46.5
1850866183,胖哥俩肉蟹煲（富华里店）,https://i.meituan.com/poi/1850866183/feedbacks,富华里,86.0,4.4,肉蟹煲,http://p0.meituan.net/w.h/biztone/553272883_1629882838409.jpeg,22.234,113.5408,95.0
641523974,欧巴君炭烤肉（井岸店）,https://i.meituan.com/poi/641523974/feedbacks,井岸镇,68.0,5.0,韩式烤肉,http://p0.meituan.net/w.h/biztone/641523974_1658069199464.jpeg,22.1987,113.3045,19.9
630690470,有米师傅·明火煲仔饭（玖洲道店）,https://i.meituan.com/poi/630690470/feedbacks,拱北,39.0,3.9,快餐简餐,http://p0.meituan.net/w.h/biztone/630690470_1665194871529.jpeg,22.238,113.5422,17.9
937667966,Loft东南亚轻食•火锅,https://i.meituan.com/poi/937667966/feedbacks,红旗镇,64.0,4.3,泰国菜,http://p1.meituan.net/w.h/merchant/bd6b671e53ff915b8f67590a212b9b46326970.jpg,22.1284,113.3631,40.0
1237908,蒙肥羊火锅烤肉自助餐厅（口岸店）,https://i.meituan.com/poi/1237908/feedbacks,拱北,69.0,4.0,综合自助,http://p0.meituan.net/w.h/merchant/b2acbc680767e62a0abb5d76d68725b2530283.jpg,22.2182,113.5546,53.8
1641890851,星泰马·泰式火锅·炒菜（兰埔店）,https://i.meituan.com/poi/1641890851/feedbacks,富华里,96.0,4.6,泰式火锅,http://p0.meituan.net/w.h/biztone/164550575_1664182455276.jpeg,22.2384,113.5447,12.8
40720925,香港富临皇宫（扬名广场店）,https://i.meituan.com/poi/40720925/feedbacks,香洲汽车总站,57.0,3.7,粤菜,http://p0.meituan.net/w.h/deal/0b59b8309fa75827fdb264e53dd6aab2120531.jpg,22.2751,113.58,98.0
6078246,西贝莜面村（华发商都店）,https://i.meituan.com/poi/6078246/feedbacks,华发商都,83.0,4.7,西北菜,https://img.meituan.net/w.h/msmerchant/8f79c72fc2df9b0a1c72ead4ea8f1f1c11814.png,22.2249,113.5095,34.0
856223383,素缘自助素餐（金发购物中心店）,https://i.meituan.com/poi/856223383/feedbacks,新香洲,37.0,3.6,综合自助,http://p0.meituan.net/w.h/ugcpic/6275efbd9850448c4322f7fdd290de51,22.2829,113.5141,38.0
1927279142,南岗一号（优和汇海天店）,https://i.meituan.com/poi/1927279142/feedbacks,情侣中路/市政府,99.0,4.0,粤菜,http://p0.meituan.net/w.h/biztone/1927279142_1669789303897.jpeg,22.2948,113.5764,88.0
1188075504,亿利来餐厅,https://i.meituan.com/poi/1188075504/feedbacks,横琴新区,73.0,3.7,茶餐厅,http://p0.meituan.net/w.h/biztone/1188075504_1665399500055.jpeg,22.1185,113.5084,17.6
1191636166,叻沙妹（拱北店）,https://i.meituan.com/poi/1191636166/feedbacks,拱北口岸,36.0,4.3,泰国菜,http://p0.meituan.net/w.h/biztone/1817580406_1665718577820.jpeg,22.2191,113.5574,33.0
184601098,宝岛自助美食火锅（斗门大信新都汇店）,https://i.meituan.com/poi/184601098/feedbacks,井岸镇,72.0,4.0,火锅自助,https://img.meituan.net/w.h/msmerchant/5ddcc695b1a1ffccfaed8e0014efbbc6199821.jpg,22.2156,113.2978,68.0
1381682545,蔓悦东南亚主题餐厅,https://i.meituan.com/poi/1381682545/feedbacks,横琴,96.0,4.1,东南亚菜,http://p0.meituan.net/w.h/biztone/1381682545_1667188851526.jpeg,22.1256,113.5407,28.0
1435900989,圣琼美食百汇自助餐厅（金湾华发店）,https://i.meituan.com/poi/1435900989/feedbacks,三灶镇,76.0,4.8,综合自助,http://p1.meituan.net/w.h/biztone/192087352_1660528714041.jpeg,22.1136,113.3612,68.8
1366213870,臻悦食府,https://i.meituan.com/poi/1366213870/feedbacks,吉大,85.0,4.8,私房菜,http://p0.meituan.net/w.h/biztone/1366213870_1675693517271.jpeg,22.2502,113.5715,48.0
179295065,麻辣定制·重庆老火锅·音乐主题餐厅（横琴中央汇店）,https://i.meituan.com/poi/179295065/feedbacks,橫琴口岸/澳门通关,96.0,4.5,重庆火锅,http://p1.meituan.net/w.h/biztone/179295065_1657104086380.jpeg,22.129,113.5437,17.0
1459652383,稣葡,https://i.meituan.com/poi/1459652383/feedbacks,吉大,85.0,3.7,葡萄牙菜,http://p0.meituan.net/w.h/biztone/1459652383_1672716271747.jpeg,22.2637,113.5819,78.0
1751966681,卡朋西餐（优特汇店）,https://i.meituan.com/poi/1751966681/feedbacks,五洲花城,77.0,4.2,西餐,http://p1.meituan.net/w.h/biztone/186454091_1638339585450.jpeg,22.278,113.5593,9.9
167408397,水禾轩·海鲜蒸汽主题餐厅（山场店）,https://i.meituan.com/poi/167408397/feedbacks,五洲花城,87.0,4.3,海鲜,https://img.meituan.net/w.h/msmerchant/9cf4910700822c126551a9e474e168cf102680.png,22.278,113.5569,47.0
1500730476,八锅·臭臭锅（北山大院店）,https://i.meituan.com/poi/1500730476/feedbacks,南屏,61.0,4.0,小火锅,http://p0.meituan.net/w.h/biztone/1500730476_1663925669616.jpeg,22.2217,113.5135,6.88
111199821,长隆企鹅酒店食街,https://i.meituan.com/poi/111199821/feedbacks,横琴,116.0,3.9,茶餐厅,http://p0.meituan.net/w.h/ugcpic/2e7aff34fbdef2b553b01f8d7e76edeb,22.101,113.5388,0.0
193306089,欧巴君炭烤肉（金鼎店）,https://i.meituan.com/poi/193306089/feedbacks,金鼎/珠海北站,67.0,5.0,韩式烤肉,http://p0.meituan.net/w.h/biztone/193306089_1658069218260.jpeg,22.3828,113.5416,19.9
1954926305,入火韩国烤肉（唐家店）,https://i.meituan.com/poi/1954926305/feedbacks,唐家湾/唐家市场,100.0,3.9,韩式烤肉,http://p1.meituan.net/w.h/biztone/1519227694_1658764141436.jpeg,22.3646,113.599,7.77
164550575,星泰马·泰式火锅·炒菜（珠海首店）,https://i.meituan.com/poi/164550575/feedbacks,新香洲,91.0,4.7,泰式火锅,http://p0.meituan.net/w.h/biztone/164550575_1664182455276.jpeg,22.2701,113.5271,12.8
1522168583,渔景湾海鲜餐厅,https://i.meituan.com/poi/1522168583/feedbacks,外伶仃岛,100.0,3.8,海鲜,http://p1.meituan.net/w.h/merchant/0d771fa90527c6e5a1b9b8bdf023d863481101.jpg,22.1,114.029,50.0
623341867,炭佬鸡煲（斗门井岸店）,https://i.meituan.com/poi/623341867/feedbacks,井岸镇,44.0,4.3,砂锅火锅,http://p0.meituan.net/w.h/biztone/623341867_1647249452028.jpeg,22.2138,113.2991,9.0
6702718,中山威尼斯西餐厅（斗门大信新都汇店）,https://i.meituan.com/poi/6702718/feedbacks,井岸镇,68.0,4.5,牛排,http://p0.meituan.net/w.h/biztone/164994847_1670471273252.jpeg,22.216,113.2981,45.0
1932135397,马戏美食小镇,https://i.meituan.com/poi/1932135397/feedbacks,横琴新区,131.0,4.0,综合自助,http://p0.meituan.net/w.h/biztone/a177a1ab7dde5dfd41fc59844a936ec71970668.png,22.0992,113.5425,58.0
1238448,金苑海鲜酒家（来魅力店）,https://i.meituan.com/poi/1238448/feedbacks,拱北,175.0,4.4,粤菜,https://img.meituan.net/w.h/msmerchant/ade126749d187ac9b0a66e8afa952305349849.jpg,22.2173,113.5521,468.0
173355580,颓记茶餐厅（夏湾店）,https://i.meituan.com/poi/173355580/feedbacks,夏湾,31.0,4.2,茶餐厅,https://img.meituan.net/w.h/msmerchant/b97997b02a9de9d41562112e0b11f0c497707.jpg,22.2198,113.5421,15.8
1914048072,海岸露营野餐,https://i.meituan.com/poi/1914048072/feedbacks,唐家湾/唐家市场,0.0,4.9,火锅自助,http://p0.meituan.net/w.h/merchant/17bb7760e3e78e7acfd3155cdaef6ff02543543.jpg,22.3365,113.5915,90.0
1497928379,蛙小侠（金湾华发商都店）,https://i.meituan.com/poi/1497928379/feedbacks,三灶镇,77.0,4.5,湘菜,http://p0.meituan.net/w.h/biztone/1825067666_1672209794248.jpeg,22.1133,113.3616,92.0
1075400290,熟达烤肉（玖洲道店）,https://i.meituan.com/poi/1075400290/feedbacks,拱北,67.0,4.4,韩式烤肉,http://p1.meituan.net/w.h/biztone/1075400290_1654956135145.jpeg,22.2378,113.5419,88.0
1372853410,一品香烤肉（柠溪直营店）,https://i.meituan.com/poi/1372853410/feedbacks,柠溪,58.0,4.9,融合烤肉,http://p0.meituan.net/w.h/biztone/1372853410_1662017860973.jpeg,22.2632,113.554,10.8
177939477,COMMUNE（海韵城店）,https://i.meituan.com/poi/177939477/feedbacks,香洲区,58.0,4.5,西餐,http://p0.meituan.net/w.h/biztone/1905915767_1675653601750.jpeg,22.2826,113.5904,12.9
187686081,中大花海,https://i.meituan.com/poi/187686081/feedbacks,唐家湾/唐家市场,61.0,4.7,中西餐厅,https://img.meituan.net/w.h/msmerchant/2a493fa0a972d80ba4bd8275d722c8c0298998.jpg,22.3513,113.5922,58.0
1977910476,夏语西菜社披萨（斗门大信店）,https://i.meituan.com/poi/1977910476/feedbacks,井岸镇,66.0,4.2,意大利菜,http://p0.meituan.net/w.h/biztone/1977910476_1656914459997.jpeg,22.2152,113.2975,47.5
1052039906,火凤祥鲜货火锅（珠海总店）,https://i.meituan.com/poi/1052039906/feedbacks,富华里,95.0,4.8,重庆火锅,http://p0.meituan.net/w.h/biztone/1052039906_1671608765388.jpeg,22.2345,113.5435,15.8
1876973924,探煲·传统啫啫煲·火锅,https://i.meituan.com/poi/1876973924/feedbacks,香洲汽车总站,74.0,4.3,粤菜,http://p1.meituan.net/w.h/biztone/1876973924_1671522088675.jpeg,22.2747,113.5701,88.0
175256909,珠海凤凰湾悦椿酒店-食集西餐厅,https://i.meituan.com/poi/175256909/feedbacks,唐家湾/唐家市场,362.0,4.2,海鲜自助,http://p0.meituan.net/w.h/biztone/175256909_1651395347383.jpeg,22.3127,113.604,408.0
729702443,老昌春饼（金湾华发商都店）,https://i.meituan.com/poi/729702443/feedbacks,三灶镇,69.0,3.9,东北菜,http://p0.meituan.net/w.h/biztone/729702443_1630114494477.jpeg,22.1133,113.3612,18.0
565348193,蛙小侠（扬名广场店）,https://i.meituan.com/poi/565348193/feedbacks,扬名广场,81.0,4.4,湘菜,http://p0.meituan.net/w.h/biztone/1825067666_1672209794248.jpeg,22.2752,113.5797,92.0
1999225832,第食号现炒黄牛肉（南屏店）,https://i.meituan.com/poi/1999225832/feedbacks,华发商都,50.0,4.6,湘菜,http://p0.meituan.net/w.h/biztone/24a4e4a4fe0d1fd61c6058c70601b242117223.jpg,22.2235,113.5075,10.0
1360403846,老方的爱·鲜牛肉火锅（金湾华发商都店）,https://i.meituan.com/poi/1360403846/feedbacks,三灶镇,82.0,4.6,潮汕牛肉火锅,http://p0.meituan.net/w.h/merchant/62305a8a5399afa5fce4f946720f8120408775.jpg,22.1143,113.3616,45.0
835189631,后厨（扬名广场店）,https://i.meituan.com/poi/835189631/feedbacks,扬名广场,70.0,4.4,粤菜,http://p0.meituan.net/w.h/merchant/a6ad80fa79fec90761f6d7d022ebf05097526.jpg,22.2755,113.5799,12.8
1706682914,青瓦炭·烤肉酒社NewSchool Barbeque·Bistro（富华里商业中心店）,https://i.meituan.com/poi/1706682914/feedbacks,富华里,95.0,4.1,融合烤肉,http://p0.meituan.net/w.h/merchant/fa0daf36cce2433209205586f149f1cf78826.jpg,22.2334,113.5407,15.8
504088554,探越小馆.越泰料理（扬名店）,https://i.meituan.com/poi/504088554/feedbacks,扬名广场,78.0,4.1,越南菜,http://p1.meituan.net/w.h/biztone/504088554_1645367088964.jpeg,22.2755,113.5795,8.0
786960136,海底捞火锅（梅溪商业广场店）,https://i.meituan.com/poi/786960136/feedbacks,新香洲,100.0,4.2,四川火锅,http://p1.meituan.net/w.h/biztone/529214671_1672027046514.jpeg,22.2815,113.513,95.0
1956820059,澳记海鲜餐厅,https://i.meituan.com/poi/1956820059/feedbacks,橫琴口岸/澳门通关,58.0,3.6,海鲜,http://p0.meituan.net/w.h/biztone/089f05e469aa0845c9f6a3657e09b08976345.jpg,22.1369,113.5426,17.6
192489566,鱼三娇.鲜汤鱼锅（华发商都店）,https://i.meituan.com/poi/192489566/feedbacks,华发商都,68.0,4.4,酸菜鱼/水煮鱼,http://p0.meituan.net/w.h/biztone/192489566_1652083565923.jpeg,22.2249,113.5093,36.0
5950660,清迈泰·泰国餐厅（华发商都店）,https://i.meituan.com/poi/5950660/feedbacks,华发商都,95.0,3.8,泰国菜,http://p0.meituan.net/w.h/biztone/5950660_1676548863256.jpeg,22.225,113.5113,46.0
666958874,探鱼·鲜青椒爽麻烤鱼（金湾华发商都第六分店）,https://i.meituan.com/poi/666958874/feedbacks,三灶镇,82.0,3.9,烤鱼,http://p1.meituan.net/w.h/biztone/113954656_1677077472761.jpeg,22.1134,113.3614,49.5
41510668,炭舍干锅·烤鱼（富华里店）,https://i.meituan.com/poi/41510668/feedbacks,富华里,88.0,4.4,干锅/香锅,http://p0.meituan.net/w.h/biztone/193392671_1670293676835.jpeg,22.2348,113.5414,10.01
1136094906,THREE DROPS叁色（富华里店）,https://i.meituan.com/poi/1136094906/feedbacks,富华里,89.0,4.1,西餐,http://p0.meituan.net/w.h/biztone/1136094906_1677030337366.jpeg,22.2352,113.5402,47.5
51866584,哈尔滨烧烤·头牌东北烧烤（夏湾店）,https://i.meituan.com/poi/51866584/feedbacks,夏湾,57.0,4.3,烤串,http://p0.meituan.net/w.h/biztone/51866584_1666622887497.jpeg,22.2203,113.545,39.0
195220044,点都德（华发商都店）,https://i.meituan.com/poi/195220044/feedbacks,华发商都,76.0,4.3,粤式茶点,http://p0.meituan.net/w.h/biztone/1902108629_1628059929803.jpeg,22.226,113.5131,95.0
181431573,仁恒洲际酒店-悦全日餐厅,https://i.meituan.com/poi/181431573/feedbacks,拱北口岸,185.0,3.8,综合自助,http://p0.meituan.net/w.h/biztone/181431573_1676528653155.jpeg,22.2188,113.5586,187.0
1487683587,弘记生蚝鸡煲火锅,https://i.meituan.com/poi/1487683587/feedbacks,横琴,70.0,4.9,砂锅火锅,http://p0.meituan.net/w.h/merchant/ae10b964045541af5184e43c32628ee850464.jpg,22.1122,113.5483,18.0
1615715367,濠轩阁特色生蚝火锅（朝阳路店）,https://i.meituan.com/poi/1615715367/feedbacks,香洲汽车总站,78.0,4.4,海鲜火锅,http://p0.meituan.net/w.h/biztone/1615715367_1652102197132.jpeg,22.278,113.5762,47.5
617885305,牛福爷地摊火锅,https://i.meituan.com/poi/617885305/feedbacks,南屏,85.0,3.6,快餐简餐,http://p1.meituan.net/w.h/biztone/617885305_1670208111859.jpeg,22.2221,113.5126,18.9
1833108494,Coco queen皇后餐厅,https://i.meituan.com/poi/1833108494/feedbacks,金湾区,78.0,4.4,融合菜,http://p0.meituan.net/w.h/biztone/1833108494_1655870604363.jpeg,22.1547,113.35,28.8
1735035446,江渔儿酸菜鱼（金湾华发商都店）,https://i.meituan.com/poi/1735035446/feedbacks,三灶镇,76.0,4.0,酸菜鱼/水煮鱼,http://p0.meituan.net/w.h/biztone/1735035446_1676017909428.jpeg,22.1145,113.3612,7.9
1821699214,玥记茶餐厅（信息港店）,https://i.meituan.com/poi/1821699214/feedbacks,唐家湾/唐家市场,31.0,3.6,茶餐厅,https://img.meituan.net/w.h/msmerchant/53ebbbb1ee9d136a70a38fe5fba45d9434152.jpg,22.3665,113.5545,33.8
182554674,珠海瑞吉酒店·LABREZZA意大利餐厅,https://i.meituan.com/poi/182554674/feedbacks,湾仔,353.0,4.7,意大利菜,http://p0.meituan.net/w.h/biztone/182554674_1652348256768.jpeg,22.1714,113.5265,1288.0
4924639,鱼鼎香烤鱼火锅（华发商都店）,https://i.meituan.com/poi/4924639/feedbacks,华发商都,69.0,4.0,烤鱼,http://p1.meituan.net/w.h/biztone/4924639_1645843615114.jpeg,22.2248,113.5093,95.0
508583912,懂鹅·亚洲吃饭公司（拱北口岸店）,https://i.meituan.com/poi/508583912/feedbacks,拱北,36.0,3.8,茶餐厅,http://p0.meituan.net/w.h/merchant/bf29ca57a7bda36f9a61571a90192f9a116584.jpg,22.2164,113.5539,12.9
1239480,粤海璇宫·木棉花高空旋转餐厅·聚会派对,https://i.meituan.com/poi/1239480/feedbacks,拱北,74.0,4.0,综合自助,http://p0.meituan.net/w.h/merchant/8631966bca1fb64f7a9d43c752d6d037483563.jpg,22.2255,113.5559,68.0
83775836,田园农庄,https://i.meituan.com/poi/83775836/feedbacks,金鼎/珠海北站,65.0,4.5,粤菜,http://p0.meituan.net/w.h/biztone/b9d6133c2ea734338c115f7da03941831439841.jpg,22.3541,113.5164,218.0
179126763,真点心（拱北店）,https://i.meituan.com/poi/179126763/feedbacks,拱北,41.0,4.4,茶餐厅,https://img.meituan.net/w.h/msmerchant/623452e74ac13a676f231cbbb0a27268126110.jpg,22.2169,113.5522,9.0
184438803,大三巴茶餐厅（金鼎店）,https://i.meituan.com/poi/184438803/feedbacks,金鼎/珠海北站,42.0,3.9,茶餐厅,http://p0.meituan.net/w.h/biztone/343b70853d0682ba362c576fd6b909c21660364.jpg,22.3811,113.5455,39.0
906495311,达令脊骨汤 자기야 감자탕（优特汇店）,https://i.meituan.com/poi/906495311/feedbacks,香洲汽车总站,61.0,4.5,韩国菜,http://p0.meituan.net/w.h/biztone/906495311_1676004722439.jpeg,22.2771,113.5597,27.0
40708492,中海铂尔曼酒店·品坊全日制餐厅,https://i.meituan.com/poi/40708492/feedbacks,富华里,174.0,4.1,综合自助,http://p1.meituan.net/w.h/biztone/4cafdda34631f4fbca38a66a88f3434851642.jpg,22.2343,113.5401,98.0
795566594,美满·小锦鲤,https://i.meituan.com/poi/795566594/feedbacks,海泉湾度假区,0.0,3.7,茶餐厅,http://p0.meituan.net/w.h/biztone/795566594_1676253071332.jpeg,22.0964,113.1756,99.0
567396617,太二酸菜鱼（华发商都店）,https://i.meituan.com/poi/567396617/feedbacks,华发商都,86.0,4.5,酸菜鱼/水煮鱼,http://p0.meituan.net/w.h/biztone/830117399_1659061654468.jpeg,22.2256,113.5125,0.0
1476162251,炭舍干锅（金湾华发商都店）,https://i.meituan.com/poi/1476162251/feedbacks,三灶镇,69.0,4.4,干锅/香锅,http://p0.meituan.net/w.h/biztone/193392671_1670293676835.jpeg,22.1133,113.3616,10.01
177424012,老昌春饼（金发购物中心店）,https://i.meituan.com/poi/177424012/feedbacks,新香洲,72.0,4.3,东北菜,http://p0.meituan.net/w.h/biztone/177424012_1628675699657.jpeg,22.2825,113.5149,18.0
162863743,大食岱青年餐厅（嘉珠时代广场店）,https://i.meituan.com/poi/162863743/feedbacks,三灶镇,30.0,4.2,湘菜,http://p0.meituan.net/w.h/merchant/95f3c7bed1fe6b41cd6bde20586d2b64297808.jpg,22.0501,113.3488,45.0
